MMSI,label,Length,Width,Draft,L_over_W,W_over_L,area_proxy,L_over_D,W_over_D,log_area_proxy,sog_mean,log_sog_mean
338432757,8,13.0,4.0,2.511536474098485,3.25,0.3076923076923077,52.0,5.176114356319012,1.5926505711750807,3.970291913552122,23.883868812750546,3.2142197546870417
367523960,13,52.811746343334576,6.5,1.759579179792388,8.124884052820704,0.12307867946162647,343.27635123167477,30.013850442107305,3.694065077973321,5.8414446814669345,24.761681178869868,3.248888162261492
477723900,0,180.0,30.0,6.8,6.0,0.16666666666666666,5400.0,26.47058823529412,4.411764705882353,8.594339400592892,5.484068576759063,1.8693481801221066
368173000,4,118.0,20.0,4.0,5.9,0.1694915254237288,2360.0,29.5,5.0,7.766840537085513,13.004887600394136,2.6394063830029033
636021552,3,184.0,27.0,10.7,6.814814814814815,0.14673913043478262,4968.0,17.19626168224299,2.5233644859813085,8.51097389160232,6.2790179586269,1.9849959573163305
235060455,3,288.0,44.0,12.2,6.545454545454546,0.1527777777777778,12672.0,23.60655737704918,3.6065573770491803,9.447229025082065,5.210737342847263,1.8262796236549874
256566000,0,258.0,43.0,14.6,6.0,0.16666666666666666,11094.0,17.671232876712327,2.945205479452055,9.314249835366695,6.397391060681751,2.001127378679128
367300590,4,34.0,12.0,6.0,2.8333333333333335,0.35294117647058826,408.0,5.666666666666667,2.0,6.013715156042802,1.2908999098916445,0.8289447141239961
368113350,10,20.0,6.0,1.1,3.3333333333333335,0.3,120.0,18.18181818181818,5.454545454545454,4.795790545596741,31.308207213337027,3.4753212912445455
368313550,8,5.0,2.0,2.472051165756681,2.5,0.4,10.0,2.0226118574166034,0.8090447429666414,2.3978952727983707,25.297813685988327,3.269485805917915
366933680,4,81.0,12.0,3.0,6.75,0.14814814814814814,972.0,27.0,4.0,6.880384082186005,1.1337527499062443,0.7578822838925227
338409314,10,20.0,6.0,1.1,3.3333333333333335,0.3,120.0,18.18181818181818,5.454545454545454,4.795790545596741,28.20610743815921,3.374377846244644
366772980,2,100.0,24.0,5.0,4.166666666666667,0.24,2400.0,20.0,4.8,7.783640596221253,2.7014254543859537,1.3087180033995425
367343230,4,27.0,15.0,5.0,1.8,0.5555555555555556,405.0,5.4,3.0,6.0063531596017325,0.4223385061656345,0.3523023523947217
538004071,3,228.0,32.0,8.4,7.125,0.14035087719298245,7296.0,27.142857142857142,3.8095238095238093,8.89521858376562,5.02333345303997,1.7956408358098463
368157390,9,16.0,5.0,0.9,3.2,0.3125,80.0,17.77777777777778,5.555555555555555,4.394449154672439,25.64654064275116,3.2826593351599693
338236414,8,48.0,4.0,3.68250587080593,12.0,0.08333333333333333,192.0,13.034602437577384,1.0862168697981154,5.262690188904886,22.784649241401087,3.1690403827248894
367510770,0,53.0,12.0,3.0,4.416666666666667,0.22641509433962265,636.0,17.666666666666668,4.0,6.456769655572163,1.7004847558510463,0.9934312960991406
477723600,0,255.0,68.0,9.0,3.75,0.26666666666666666,17340.0,28.333333333333332,7.555555555555555,9.760828918798548,4.850828074453785,1.766583202415022
477696200,0,199.0,32.0,11.8,6.21875,0.16080402010050251,6368.0,16.864406779661017,2.711864406779661,8.759197750371365,12.774999999999984,2.6228553550389773
477142700,3,290.0,47.0,9.4,6.170212765957447,0.16206896551724137,13630.0,30.851063829787233,5.0,9.520101889570842,8.389201784874517,2.239560282671256
245810000,5,80.0,15.0,4.5,5.333333333333333,0.1875,1200.0,17.77777777777778,3.3333333333333335,7.0909098220799835,10.980673294327426,2.4832947926378917
368049590,8,5.0,2.0,4.236660803377132,2.5,0.4,10.0,1.180174725343694,0.4720698901374776,2.3978952727983707,24.082953852652626,3.222188486048532
369914002,13,27.0,5.5,1.497563866615285,4.909090909090909,0.2037037037037037,148.5,18.029281155817397,3.672631346555396,5.0072963928307415,26.88620119316778,3.3281319855918063
369970672,7,60.77403535793336,10.322171339780889,4.296098802509721,5.887718131912294,0.1698450872809032,627.3200059744901,14.1463309275918,2.40268481110137,6.443049600338374,27.746897927501312,3.3585298632480654
367384530,4,29.0,8.0,3.0,3.625,0.27586206896551724,232.0,9.666666666666666,2.6666666666666665,5.4510384535657,1.948554564726353,1.0813150722143905
304834000,0,296.0,47.0,7.0,6.297872340425532,0.15878378378378377,13912.0,42.285714285714285,6.714285714285714,9.540578933841877,12.442612376536989,2.5984296894612102
316035815,10,20.0,6.0,1.7083782648648989,3.3333333333333335,0.3,120.0,11.707009162623379,3.512102748787014,4.795790545596741,30.61314125982937,3.4535728967987875
477300800,0,224.0,32.0,7.5,7.0,0.14285714285714285,7168.0,29.866666666666667,4.266666666666667,8.877521453852872,2.5807425644001505,1.2755701991275143
538006810,3,169.0,26.0,8.3,6.5,0.15384615384615385,4394.0,20.361445783132528,3.1325301204819276,8.388222810119277,4.882390465057837,1.7719632209713614
316028652,8,19.0,5.0,1.4,3.8,0.2631578947368421,95.0,13.571428571428573,3.5714285714285716,4.564348191467836,24.52812824533906,3.2397809126760726
256604000,0,335.0,43.0,10.8,7.790697674418604,0.12835820895522387,14405.0,31.018518518518515,3.9814814814814814,9.575400065449308,11.564286748648446,2.53085840445388
368149950,8,16.0,4.0,3.092135819916988,4.0,0.25,64.0,5.174416950556052,1.293604237639013,4.174387269895637,21.76571816410532,3.1252558151420122
366940990,1,22.0,7.0,2.0,3.142857142857143,0.3181818181818182,154.0,11.0,3.5,5.043425116919247,5.713993875465008,1.904193986353824
